title,price,area,address,description,type,type_estate,law,floor,bedroom,toilet,direction,image_links,phonenumber,geo_code,width,district,province_city
"Bán nhà liền kề ngay ngã ba mỹ hạnh, đường 823 ấp mới 2",870.000.000 đ,32,"Đường 823, Xã Mỹ Hạnh Nam, Huyện Đức Hoà, Long An","Bán nhà liền kề ngay ngã ba Mỹ Hạnh, Đường 823 ấp mới 2 xã Mỹ Hạnh Nam, gần mặt tiền đường gần chợ gần ủy ban, trường học, bệnh viện, DT 4 × 8 một trệt một lầu một phòng khách 2 phòng ngủ 2 tolet nhà mới chua ở tặng full nội thất đầy đủ bán giá 870tr<br/>TEL.  - anh Minh",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/14/109/3e5186d337a94a8895d875db535830dd.jpg,903626838,"[18.07422, 99.83073]",,Đức Hoà,Long An
"Chính chủ bán gấp nhà 2914 đường số 8, phường linh tây, quận thủ đức",3.5,59,"29/14, Đường số 8, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Chính chủ cần bán gấp nhà 29/14 đường số 8 Phường Linh Tây quận Thủ Đức cũ.<br/>Nhà 1 trệt 1 lầu có 5 phòng ngủ và 4 toa loét đang cho sinh viên trường đại học thuê thu nhập 14 triệu/ tháng. <br/>Trệt là 2 phòng ngủ, 1 toa lét, 1 bếp, 1 phòng khách<br/>Lầu 1 là 3 phòng ngủ + 2 toa lét.<br/>Cách đường số 8 là 50m. Hẻm rộng 3,5m xe ô tô nhỏ vào được.<br/>Khu vực sầm uất đầy đủ tiện ích. Có nhiều trường đại học xung quanh.<br/>Nhà rộng 3,6m sâu 21,3m công nhận 59m2. Diện tích sử dụng 117m2 hoàn công đầy đủ.<br/>Tiện mua ở hoặc ở và cho thuê có thu nhập. Giá bán : 3,5 tỷ thương lượng chính chủ.<br/>Hợp tác môi giới hoa hồng 1.5% nhận đủ<br/>Liên hệ : Anh Dưỡng :  cọc.<br/>Anh Dưỡng bao sang tên người mua, làm miễn phí hồ sơ sang tên người mua",Mua Bán,,Sổ hồng,2.0,5,2,,https://cloud.muaban.net/images/thumb-detail/2024/01/11/049/86229462ae484dce81259b44b1ef3ab1.jpg,989170776,"[10.84863, 106.77209]",,Thủ Đức -  Thủ Đức,Hồ Chí Minh
"Chính chủ bán gấp nhà 16612 đặng văn bi, p.bình thọ, thủ đức 6,62x23m",13.5,141,"166/12, Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Chính chủ cần bán gấp căn nhà số 166/12 Đặng Văn Bi Phường Bình Thọ Quận Thủ Đức cũ.<br/>Hẻm số 166 đường Đặng Văn Bi rộng 8m xe hơi vào thoải mái, cách trường Trung học phổ thông Thủ Đức 50m Đặng Văn Bi 50m. Xung quanh nhiều tiện ích, nhà hàng trường học khu hành chính sầm uất nhất Thủ Đức.<br/>Ngang 6,62m sâu 23m diện tích đất công nhận 141m2.<br/>Nhà kết cấu 1 trệt 1 lầu sân thượng. Diện tích sử dụng 202m2 hoàn công đầy đủ.<br/><br/>Lầu trệt có 1 phòng khách rộng, bếp, nhà vệ sinh và 1 phòng ngủ. <br/>Lầu 1 có 3 phòng ngủ, 2 nhà vệ sinh và phòng thờ.<br/>Tiện mua ở, làm văn phòng, cho thuê căn hộ dịch vụ, kinh doanh văn phòng.<br/>Nhà còn mới thoáng mát ở VIP.<br/>Giá bán : 13,5 tỷ thương lượng chính chủ. <br/><br/>Anh Dưỡng bao sang tên làm hồ sơ sang tên bên mua miễn phí. Khách an tâm ở nhà nhận sổ sang tên Mình.<br/>Liên hệ cọc : Anh Dưỡng :  <br/>Cho ký gửi môi giới 1.5% nhận đủ.",Mua Bán,,Sổ hồng,2.0,4,3,,https://cloud.muaban.net/images/thumb-detail/2024/06/22/006/4413f732e4bd491a9e879af868941299.jpg,989170776,"[10.84863, 106.77209]",6.6,Thủ Đức -  Thủ Đức,Hồ Chí Minh
"Bán nhà 12x25 mt 142 tân sơn nhì, p. tân sơn nhì, q. tân phú, hcm",75,311.3,"142, Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Bán nhà 142 Tân Sơn Nhì, P. Tân Sơn Nhì, Q. Tân Phú.<br/>Tiện XD lại thành cao ốc.<br/>Con đường kinh doanh sầm uất, đẹp bậc nhất quận Tân Phú.<br/>Hướng đông.<br/>DT trên sổ: 304,9m2<br/>DT thực tế: 311,3m2 <br/>(cập nhật thay đổi được)<br/>Mặt tiền rộng: 11,75m<br/>Hậu: 13,05m<br/>Dài: 25m<br/>Giá: 75 tỷ <br/>Có thương lượng.<br/>Sang tên nhận nhà ngay hoặc có thể cho thuê lại.<br/>LH: cô Hương  ",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/14/250/ea2a6049f1394f9293e4c0229cf68dd1.jpg,903813600,"[10.8018907, 106.6332413]",12.0,Tân Phú,Hồ Chí Minh
"Bán nhà hẻm xe hơi nguyễn thái sơn p4 gò vấp, giá 16,2 tỷ, hh 1",16.2,168,"Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Tôi cần bán nhà hẻm xe hơi , cách mặt tiền 15m, đường nguyên thái sơn p4 gò vấp. diện tích ngang 10m sâu 17m, công nhận 168,m2 . nhà có 9 phong ngủ , 9 nha vệ sinh. tôi đang cho thue 30tr tháng. hh 1% . lh :  <br/>",Mua Bán,,Sổ hồng,2.0,9,9,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/210/59c4369538de4e9690b54eb99658e10a.jpg,937476234,"[10.8206361, 106.6838373]",10.0,Gò Vấp,Hồ Chí Minh
"Bán nhà mới, đẹp, chính chủ và kinh doanh mọi ngành nghề",32,300,"139, Đường Lê Thánh Tông, Phường Tân Lợi, TP. Buôn Ma Thuột, Đắk Lắk","Bán nhà mới, đẹp<br/>Địa chỉ: 139 Lê Thánh Tông, Phường Tân Lợi, Thành phố Buôn Ma Thuột, tỉnh Dak Lak.<br/>Diện tích: 10m (ngang) x 30m (dài).<br/>Một trệt ba lầu + ST. Sổ hông riêng.<br/>7 nhà vệ sinh<br/>Giá 32 tỉ<br/>Kinh doanh mọi ngành nghề<br/>sđth:  (chính chủ), số ở phần dưới là số phụ<br/>",Mua Bán,,Sổ đỏ,3.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/07/227/3057405bc69e4f24ab61020eaed5f676.jpg,947955957,"[32.0, -6.0]",,Buôn Ma Thuột,Đắk Lắk
"Bán nhà góc 3 mặt tiền, vị trí sầm uất bậc i phù hợp kd mọi ngành nghề",30,67.5,"67/1, Đường Lê Đức Thọ, Phường 6, Quận Gò Vấp, TP.HCM","Bán nhà góc 3 mặt tiền tại số 67/1 Lê Đức Thọ, P7, QGV, nhà xây mới kết cấu : Hầm, trệt, 5 lầu, có đua ban công, có thang máy, đường trước nhà và bên hông rộng 10m, vỉa hè trước và hông rộng rãi, vị trí nhà nằm ở khu CC26 là khu đông dân cư VIP nhất gò vấp rất phù hợp kinh doanh buôn bán mọi ngành nghề, nhà đang cho thuê 70tr/th, cọc 3th, thanh toán 3th/lần, các đường sông Bến Cát Tham Lương, Dương Quảng Hàm, Lê Đức Thọ đang giải phóng để mở rộng và làm đường, sau làm xong sẽ rất thuận lợi. Giá bán 30 tỷ TL. Liên hệ  (Mr Sơn chính chủ).",Mua Bán,,Sổ hồng,7.0,20,21,,https://cloud.muaban.net/images/thumb-detail/2024/03/05/198/86a9427580344456acd74520a8582661.jpg,961334347,"[10.8342977, 106.6817579]",4.5,Gò Vấp,Hồ Chí Minh
Mt siêu khủng  đất quận 1  hơn 1300m2  mạc đỉnh chi  1200 tỷ,1.200,1.317,"Đường Mạc Đĩnh Chi, Phường Bến Nghé, Quận 1, TP.HCM","<br/><br/>👉Truy cập nguồn nhà : www⏺️khonhasg⏺️com ✅ Hỗ trợ pháp lí ✅ Thiết kế thi công ""Xây Dựng""‼️Alo xem nhà thương lượng giá CHÍNH CHỦ <br/>📌MT Mạc Đĩnh Chi 1317m2 Đất 33❌39 1️⃣2️⃣0️⃣0️⃣ tỷ Phường Bến Nghé Quận 1.<br/>✅ Bên trái là Tòa nhà SOMERSET - Bên phải là TỔNG LÃNH SỰ QUÁN HOA KỲ - Đối diện là Khách sạn MƯỜNG THANH, Nhà hát BẾN THÀNH. <br/>✅Xung quanh là: Khách sạn 5 Sao SOFITEL, SÀI GÒN TOWER......,<br/>✅PHÁP LÝ SIÊU SẠCH:<br/>- Dự án rõ ràng minh bạch. <br/>- Sổ hồng cá nhân - 1 chủ duy nhất. <br/>- Giấy phép xây dựng hoàn chỉnh 16 tầng 3 hầm.",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/13/279/3effb1f059a944a4a5d053ac792c9dfd.jpg,908183405,"[10.82302, 106.62965]",33.0,1,Hồ Chí Minh
"Bán nhà mặt tiền đường võ oanh (d3 cũ), p.25, bình thạnh, 3,8x17m 2lầu",30,87,"Đường Võ Oanh, Phường 25, Quận Bình Thạnh, TP.HCM","Chính chủ cần bán nhà mặt tiền chính giá 30 tỷ . Đường Võ Oanh (D3 cũ), phường 25, Quận Bình Thạnh, TPHCM<br/>- DT : 3.8× 17m= 87 m2, 1 trệt, 2 lầu, có sân thượng<br/>- Khu vực đăc địa , sầm uất . Con đường thương hiệu, có nhiều tòa nhà văn phòng, kinh doanh cao cấp<br/>- Gần trường đại học, trường Quốc tế, trung học cơ sở Đống Đa, trung học phổ thông Gia Định, chợ, ngã 4 Hàng Xanh, cầu Sài Gòn, cách Quận 1 - 5 phút xe máy<br/>- Sổ hồng chính chủ<br/>- Tiện kinh doanh các mặt hàng, nhìn thấy nhà ưng ngay .<br/>- Cần tiếp khách có thiện chí mua , miễn tiếp trung gian<br/>Liên hệ đt :  ,  ",Mua Bán,,Sổ hồng,3.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/12/313/feee358137b44197a9eb414b843fa951.jpg,938156654,"[10.82302, 106.62965]",3.8,Bình Thạnh,Hồ Chí Minh
Bán nhà góc 2 mặt tiền 150 lê đức thọ p6 gv vị trí vip phù hợp kd,22.9,69,"Đường Lê Đức Thọ, Phường 6, Quận Gò Vấp, TP.HCM","Bán nhà góc 2 mặt tiền số 150 Lê Đức Thọ, P6, GV. DT 4m x 21m, kết cấu nhà 7 tầng, hầm trệt 5 lầu, nhà xây mới hoàn công T12/2021, mặt dựng trước, hông là kính cường lực, nhà xây có đua ban công trước và hông, nhà nằm ở vị trí sầm uất khu đông dân cư, đông đúc người qua lại, đường mặt tiền rộng 12m, đường bên hông rộng 6m, vỉa hè trước và hông rộng rãi rất thuận tiện kinh doanh mọi ngành nghề, nhà hiện đang cho thuê 50tr/th, Giá bán 22.9 tỷ. LH  - MR SƠN CC",Mua Bán,,Sổ hồng,7.0,6,6,,https://cloud.muaban.net/images/thumb-detail/2023/03/22/140/83dab38fd8714c22985930532fad2611.jpg,961334347,"[10.8342977, 106.6817579]",4.0,Gò Vấp,Hồ Chí Minh
"Bán khách sạn 2 sao phường 14, quận 10, nhà mới, vị trí cực đẹp",26.5,90.2,"Đường 3 Tháng 2, Phường 14, Quận 10, TP.HCM","Bán khách sạn 2 sao, mặt tiền đường 20m, Phường 14, trung tâm Quận 10, vị trí đẹp, giá tốt<br/>- Diện tích: 4,10x22m, nở hậu 4,8m, 6 lầu, nhà mới tinh, có thang máy<br/>- Nhà trang trí nội thất rất cao cấp khách sạn 2 sao, giấy phép kinh doanh đầy đủ<br/>- Sổ hồng chính chủ<br/>- Giá bán 26,5 Tỷ<br/>Liên hệ chính chủ:  ",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2023/04/21/488/66285b803345409fb511ac346a3424c4.jpg,906339269,"[10.7657612, 106.6634773]",4.1,10,Hồ Chí Minh
"Bán nhà số 3814 đường dương bá cung, phường an lạc a, quận bình tân",3.68,32,"38/14, Đường Dương Bá Cung, Phường An Lạc A, Quận Bình Tân, TP.HCM","Bán nhà số 38/14 đường Dương Bá Cung, Phường An Lạc A, Quận Bình Tân, vị trí đẹp, giá tốt<br/>- Diện tích: Ngang 4x8m, Nhà gồm 1 trệt, 1 lầu, 2 Phòng ngủ, 2 Toilet<br/>- Hẻm 4m, Nhà mới đẹp, xung quanh gần nhiều tiện ích, giao thông thuận tiện đi lại<br/>- Sổ hồng chính chủ. Giá bán 3,68 Tỷ<br/>Điện thoại  : Chị Hiền",Mua Bán,,Sổ hồng,,2,2,,https://cloud.muaban.net/images/thumb-detail/2024/07/12/532/59cb59506a3342e98e5d44e4279eb8cd.jpg,337990103,"[10.746875, 106.6217885]",4.0,Bình Tân,Hồ Chí Minh
"Bán nhà chính chỉ tại đường rạng đông, phường biên giang, hà đông",3.8,50,"Đường Rạng Đông, Phường Biên Giang, Quận Hà Đông, Hà Nội","Nhà chính chỉ tại đường Rạng Đông, phường Biên Giang, Hà Đông <br/>- Diện tích: 49,2 m2<br/>- Mặt tiền: hơn 6m<br/>- Nhà nở hậu<br/>- Ôtô đỗ 3 mặt tiền<br/>- Gần trường, chợ, khu văn minh<br/>- Giá 3,8 tỷ, full nội thất, có thương lượng <br/>* Liên hệ: chị Loan- chính chủ, Tel.<br/>   ",Mua Bán,,Sổ đỏ,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/06/168/2dd908435d26476ba81671d2e80998cb.jpg,977723598,"[20.96667, 106.3]",,Hà Đông,Hà Nội
"Cần bán nhà hẽm ôtô 948 trần khắc chân , quận 1(chủ nhà)",60,32,"Đường Hai Bà Trưng, Phường Tân Định, Quận 1, TP.HCM","Cần bán nhà hẽm ôtô 94/8 Trần Khắc Chân , Quận 1( Chủ nhà)<br/><br/>👉DT 4m x 8m. công nhận 32 m2 . Kết cấu 3 lầu . Gồm 3 phòng ngủ .<br/><br/>👉Giá giảm còn 60 tỷ .<br/><br/>👉 Chấp nhận môi giới dẫn khách. <br/><br/>👉Cam kết mình đứng tên sổ, thông tin thật 100% , sai thì chịu tất cả chi phí.",Mua Bán,,Sổ hồng,3.0,3,3,,https://cloud.muaban.net/images/thumb-detail/2024/07/15/003/0c0cd5a8d8064972a75d7270b9aaca7c.jpg,919377087,"[10.7917922, 106.687088]",4.0,1,Hồ Chí Minh
"Bán nhà 4 tầng số 10 phố đặng tất, quán thánh, ba đình",123.456.789 đ,23,"Đường Đặng Tất, Phường Quán Thánh, Quận Ba Đình, Hà Nội","Bán nhà số 10 phố Đặng Tất, phường Quán Thánh, Q.Ba Đình, nhà 4 tầng, mặt tiền 7,3m, diện tích tầng 1: 23m2, từ tầng 2-4: 35m2, sổ đỏ chính chủ, giá thoả thuận<br/>Liên hệ chủ nhà: C.Yến,  ",Mua Bán,,Sổ đỏ,4.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/06/27/016/4757892bb60f4143a5e5b1a7e2745931.jpg,904217699,"[21.0420724, 105.8380412]",,Ba Đình,Hà Nội
"Nhà bán đường số 9, phường an khánh, quận 2, tp.thủ đức",17.7,84,"Đường số 9, Phường An Khánh, TP. Thủ Đức - Quận 2, TP.HCM","NHÀ BÁN<br/>Đường số 9, phường An Khánh, Quận 2, TP.Thủ Đức, TP.HCM<br/>Diện tích 4,2x20m, trệt + lầu + sân thượng + sân để ôtô<br/>Giá 17,7 tỷ<br/>Liên hệ chủ nhà:  ,  ,  ",Mua Bán,,Hợp đồng mua bán,2.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/13/322/16c4c4ae62e4400ea02912b5d73ea205.jpg,909597376,"[10.82302, 106.62965]",,Thủ Đức -  2,Hồ Chí Minh
"Bán nhà hẻm 7m đ.số 5 ,q.bt gần nhà thờ gò mây 1t1l 63m2 giá 1 tỷ 550",1.55,62.5,"Đường số 5, Phường Bình Hưng Hòa, Quận Bình Tân, TP.HCM","Diện tích nhà : 62,5m2 ( 5m x 12,5m ) <br/>Giá bán nhà : 1 tỷ 550 triệu ( chủ bớt lộc ) <br/>Kết cấu nhà : <br/>+ nhà 1 trệt 1 lầu vuông vứt đẹp đẽ, bên trong có 3 phòng ngủ 2 toilet riêng và 1 toilet chung. <br/>+ nhà nằm thuộc khu dân cư phường Bình Hưng Hoà nằm gần nhà thờ giáo xứ gò mây cách 3-4 phút đi lại. <br/>+ xung quanh đầy đủ các tiện ích thuận tiện. <br/>+ nhà thuộc khu vực an ninh cao.",Mua Bán,,Sổ hồng,1.0,3,2,,https://cloud.muaban.net/images/thumb-detail/2024/05/25/513/7403328a0a8b42b488e1eaa72f9b2f75.jpg,868294687,"[10.8064352, 106.5990867]",5.0,Bình Tân,Hồ Chí Minh
"Bán nhà hxh đ.huỳnh văn bánh,pn 67,4m2 1t2l giá 1tỷ960 kế trung tâmytế",1.96,67.4,"Đường Huỳnh Văn Bánh, Phường 17, Quận Phú Nhuận, TP.HCM","Diện tích: 67,4m2 ( 5,15m x 12m ) <br/>Giá nhà: 1 tỷ 960 triệu <br/>Kết cấu: <br/>+ nhà 1 trệt 2 lầu 4 phòng ngủ 3 nhà vệ sinh, nhà mới đẹp vừa tân trang cuối năm 2023. Nội thất mới hiện đại được chủ để lại 100%. <br/>+ nhà đang có hợp đồng cho thuê 19tr/ tháng. <br/>+ khu vực xung quanh nhà an ninh, khu phố văn hoá. <br/>+ nhà gần Trung Tâm Y Tế Quận Phú Nhuận cách 4-5 phút đi lại.",Mua Bán,,Sổ hồng,2.0,4,3,,https://cloud.muaban.net/images/thumb-detail/2024/06/05/513/76971a36a51c4f3eba9f32e6aad67bdb.jpg,868294687,"[10.7943497, 106.6820782]",5.2,Phú Nhuận,Hồ Chí Minh
"Bán căn hộ quận 1, chung cư 1a1b nguyễn đình chiểu, 38,5m2, 2 pn",2.7,38.5,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TP.HCM","Chính chủ cần bán căn hộ phòng 204, lô A2 chung cư 1A-1B Nguyễn Đỉnh Chiểu.<br/>- Diện tích: 38,5m2<br/>- Kết cấu: 2 PN, 1 bếp, 1 WC, 2 ban công trước và sau<br/>- Hiện trạng: tường gạch, trần và sàn bình thường, thoáng mát<br/>- Vị trí: lầu 2, chung cư 1A-1B Nguyễn Đình Chiểu, P. Đa Kao, Q1<br/>- Giá bán: thương lượng trực tiếp với chính chủ (ưu tiên khách thiện chí)<br/>- Sổ hồng chính chủ<br/>Căn hộ nằm ngay vị trí đắc địa, ngay trung tâm Quận 1. Khu dân cư an ninh, dân trí. Đi bộ ra bờ kè Hoàng Sa. Cách vòng xoay Điện Biên Phủ 400m, cách cầu Thị Nghè 200m. Đầy đủ các tiện ích xung quanh: bệnh viện Nhi Đồng 1, bệnh viện Gia Định, bệnh viện Bình Thạnh, chợ Đa Kao, chợ Thị Nghè, trường ĐH KHXHVNV, đài phát thanh truyền hình VTV,… cùng nhiều tiện ích khác.<br/>Giá 2,7 tỷ đồng có thương lượng<br/>Liên hệ chính chủ:  (Nguyễn Đức Chung)<br/>KHÔNG NHẬN MÔI GIỚI",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/09/463/6783d49b83e54468975512c8cbcf7e3b.jpg,908298844,"[10.7898603, 106.7012752]",,1,Hồ Chí Minh
"Bán biệt thự 5 tầng cao lỗ ,phường 4, q8 ,
160 m2 chỉ 21 tỷ",21,160,"Đường Cao Lỗ, Phường 14, Quận 8, TP.HCM","Biệt thự tuyệt đẹp , vị trí nhà nằm trong khu Biệt Thự Cao Lỗ , Tạ Quang Bữu<br/>+ Thiết kế , 1 hầm , trệt , lửng , 2 lầu , giếng trời rất thông thoáng , đẹp<br/>+ Tiện ích xung quanh không thiếu gì , gần trường học, siêu thị sắp khai trương<br/>+ Giay61 tờ pháp lý chuẩn , sổ ngợp ngân hàng , mua bán nhanh",Mua Bán,,Sổ đỏ,5.0,6,5,,https://cloud.muaban.net/images/thumb-detail/2024/06/30/261/bde71ca514634e16b14a34de4acfa177.jpg,398879796,"[10.82302, 106.62965]",8.0,8,Hồ Chí Minh
"Bán nhà liền kề ngay ngã ba mỹ hạnh, đường 823 ấp mới 2",870.000.000 đ,32,"Đường 823, Xã Mỹ Hạnh Nam, Huyện Đức Hoà, Long An","Bán nhà liền kề ngay ngã ba Mỹ Hạnh, Đường 823 ấp mới 2 xã Mỹ Hạnh Nam, gần mặt tiền đường gần chợ gần ủy ban, trường học, bệnh viện, DT 4 × 8 một trệt một lầu một phòng khách 2 phòng ngủ 2 tolet nhà mới chua ở tặng full nội thất đầy đủ bán giá 870tr<br/>TEL.  - anh Minh",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/14/109/3e5186d337a94a8895d875db535830dd.jpg,903626838,"[18.07422, 99.83073]",,Đức Hoà,Long An
"Chính chủ bán gấp nhà 2914 đường số 8, phường linh tây, quận thủ đức",3.5,59,"29/14, Đường số 8, Phường Linh Tây, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Chính chủ cần bán gấp nhà 29/14 đường số 8 Phường Linh Tây quận Thủ Đức cũ.<br/>Nhà 1 trệt 1 lầu có 5 phòng ngủ và 4 toa loét đang cho sinh viên trường đại học thuê thu nhập 14 triệu/ tháng. <br/>Trệt là 2 phòng ngủ, 1 toa lét, 1 bếp, 1 phòng khách<br/>Lầu 1 là 3 phòng ngủ + 2 toa lét.<br/>Cách đường số 8 là 50m. Hẻm rộng 3,5m xe ô tô nhỏ vào được.<br/>Khu vực sầm uất đầy đủ tiện ích. Có nhiều trường đại học xung quanh.<br/>Nhà rộng 3,6m sâu 21,3m công nhận 59m2. Diện tích sử dụng 117m2 hoàn công đầy đủ.<br/>Tiện mua ở hoặc ở và cho thuê có thu nhập. Giá bán : 3,5 tỷ thương lượng chính chủ.<br/>Hợp tác môi giới hoa hồng 1.5% nhận đủ<br/>Liên hệ : Anh Dưỡng :  cọc.<br/>Anh Dưỡng bao sang tên người mua, làm miễn phí hồ sơ sang tên người mua",Mua Bán,,Sổ hồng,2.0,5,2,,https://cloud.muaban.net/images/thumb-detail/2024/01/11/049/86229462ae484dce81259b44b1ef3ab1.jpg,989170776,"[10.84863, 106.77209]",,Thủ Đức -  Thủ Đức,Hồ Chí Minh
"Chính chủ bán gấp nhà 16612 đặng văn bi, p.bình thọ, thủ đức 6,62x23m",13.5,141,"166/12, Đường Đặng Văn Bi, Phường Trường Thọ, TP. Thủ Đức - Quận Thủ Đức, TP.HCM","Chính chủ cần bán gấp căn nhà số 166/12 Đặng Văn Bi Phường Bình Thọ Quận Thủ Đức cũ.<br/>Hẻm số 166 đường Đặng Văn Bi rộng 8m xe hơi vào thoải mái, cách trường Trung học phổ thông Thủ Đức 50m Đặng Văn Bi 50m. Xung quanh nhiều tiện ích, nhà hàng trường học khu hành chính sầm uất nhất Thủ Đức.<br/>Ngang 6,62m sâu 23m diện tích đất công nhận 141m2.<br/>Nhà kết cấu 1 trệt 1 lầu sân thượng. Diện tích sử dụng 202m2 hoàn công đầy đủ.<br/><br/>Lầu trệt có 1 phòng khách rộng, bếp, nhà vệ sinh và 1 phòng ngủ. <br/>Lầu 1 có 3 phòng ngủ, 2 nhà vệ sinh và phòng thờ.<br/>Tiện mua ở, làm văn phòng, cho thuê căn hộ dịch vụ, kinh doanh văn phòng.<br/>Nhà còn mới thoáng mát ở VIP.<br/>Giá bán : 13,5 tỷ thương lượng chính chủ. <br/><br/>Anh Dưỡng bao sang tên làm hồ sơ sang tên bên mua miễn phí. Khách an tâm ở nhà nhận sổ sang tên Mình.<br/>Liên hệ cọc : Anh Dưỡng :  <br/>Cho ký gửi môi giới 1.5% nhận đủ.",Mua Bán,,Sổ hồng,2.0,4,3,,https://cloud.muaban.net/images/thumb-detail/2024/06/22/006/4413f732e4bd491a9e879af868941299.jpg,989170776,"[10.84863, 106.77209]",6.6,Thủ Đức -  Thủ Đức,Hồ Chí Minh
"Bán nhà 12x25 mt 142 tân sơn nhì, p. tân sơn nhì, q. tân phú, hcm",75,311.3,"142, Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Quận Tân Phú, TP.HCM","Bán nhà 142 Tân Sơn Nhì, P. Tân Sơn Nhì, Q. Tân Phú.<br/>Tiện XD lại thành cao ốc.<br/>Con đường kinh doanh sầm uất, đẹp bậc nhất quận Tân Phú.<br/>Hướng đông.<br/>DT trên sổ: 304,9m2<br/>DT thực tế: 311,3m2 <br/>(cập nhật thay đổi được)<br/>Mặt tiền rộng: 11,75m<br/>Hậu: 13,05m<br/>Dài: 25m<br/>Giá: 75 tỷ <br/>Có thương lượng.<br/>Sang tên nhận nhà ngay hoặc có thể cho thuê lại.<br/>LH: cô Hương  ",Mua Bán,,Sổ hồng,,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/14/250/ea2a6049f1394f9293e4c0229cf68dd1.jpg,903813600,"[10.8018907, 106.6332413]",12.0,Tân Phú,Hồ Chí Minh
"Bán nhà hẻm xe hơi nguyễn thái sơn p4 gò vấp, giá 16,2 tỷ, hh 1",16.2,168,"Đường Nguyễn Thái Sơn, Phường 4, Quận Gò Vấp, TP.HCM","Tôi cần bán nhà hẻm xe hơi , cách mặt tiền 15m, đường nguyên thái sơn p4 gò vấp. diện tích ngang 10m sâu 17m, công nhận 168,m2 . nhà có 9 phong ngủ , 9 nha vệ sinh. tôi đang cho thue 30tr tháng. hh 1% . lh :  <br/>",Mua Bán,,Sổ hồng,2.0,9,9,,https://cloud.muaban.net/images/thumb-detail/2024/07/08/210/59c4369538de4e9690b54eb99658e10a.jpg,937476234,"[10.8206361, 106.6838373]",10.0,Gò Vấp,Hồ Chí Minh
"Bán nhà mới, đẹp, chính chủ và kinh doanh mọi ngành nghề",32,300,"139, Đường Lê Thánh Tông, Phường Tân Lợi, TP. Buôn Ma Thuột, Đắk Lắk","Bán nhà mới, đẹp<br/>Địa chỉ: 139 Lê Thánh Tông, Phường Tân Lợi, Thành phố Buôn Ma Thuột, tỉnh Dak Lak.<br/>Diện tích: 10m (ngang) x 30m (dài).<br/>Một trệt ba lầu + ST. Sổ hông riêng.<br/>7 nhà vệ sinh<br/>Giá 32 tỉ<br/>Kinh doanh mọi ngành nghề<br/>sđth:  (chính chủ), số ở phần dưới là số phụ<br/>",Mua Bán,,Sổ đỏ,3.0,,,,https://cloud.muaban.net/images/thumb-detail/2024/07/07/227/3057405bc69e4f24ab61020eaed5f676.jpg,947955957,"[32.0, -6.0]",,Buôn Ma Thuột,Đắk Lắk
"Bán nhà góc 3 mặt tiền, vị trí sầm uất bậc i phù hợp kd mọi ngành nghề",30,67.5,"67/1, Đường Lê Đức Thọ, Phường 6, Quận Gò Vấp, TP.HCM","Bán nhà góc 3 mặt tiền tại số 67/1 Lê Đức Thọ, P7, QGV, nhà xây mới kết cấu : Hầm, trệt, 5 lầu, có đua ban công, có thang máy, đường trước nhà và bên hông rộng 10m, vỉa hè trước và hông rộng rãi, vị trí nhà nằm ở khu CC26 là khu đông dân cư VIP nhất gò vấp rất phù hợp kinh doanh buôn bán mọi ngành nghề, nhà đang cho thuê 70tr/th, cọc 3th, thanh toán 3th/lần, các đường sông Bến Cát Tham Lương, Dương Quảng Hàm, Lê Đức Thọ đang giải phóng để mở rộng và làm đường, sau làm xong sẽ rất thuận lợi. Giá bán 30 tỷ TL. Liên hệ  (Mr Sơn chính chủ).",Mua Bán,,Sổ hồng,7.0,20,21,,https://cloud.muaban.net/images/thumb-detail/2024/03/05/198/86a9427580344456acd74520a8582661.jpg,961334347,"[10.8342977, 106.6817579]",4.5,Gò Vấp,Hồ Chí Minh
